timestamp,x,y,z,label
1763183127.2525213,-0.06096840649843216,-0.08804745227098465,-0.20053578913211823,2
1763183127.3069088,-1.598013997077942,-0.32107165455818176,0.17083148658275604,2
1763183127.358373,-3.206148386001587,0.6062530875205994,0.984535276889801,2
1763183127.4096866,-1.3788238763809204,0.3746289312839508,1.3829796314239502,2
1763183127.464136,-0.4095003604888916,0.25347545742988586,-0.05471349135041237,2
1763183127.5184693,0.11807116121053696,0.30324792861938477,-0.09110880643129349,2
1763183127.572903,0.3154221475124359,0.175539031624794,-0.2610339820384979,2
1763183127.6272268,-0.23943059146404266,0.3896820843219757,-0.0670059472322464,2
1763183127.6816132,-1.058924913406372,0.2913511097431183,0.3009656071662903,2
1763183127.7360995,-2.741356611251831,1.5533868074417114,0.7617963552474976,2
1763183127.7874832,-0.9764817953109741,-0.7897735834121704,1.162190318107605,2
1763183127.8389661,-0.44751304388046265,-0.03039446286857128,0.21006669104099274,2
1763183127.8903944,0.0831589475274086,-0.17778348922729492,-0.2868240177631378,2
1763183127.9418736,0.26426607370376587,-0.05089866369962692,-0.387814998626709,2
1763183127.9961755,-0.09527856111526489,-0.18887987732887268,-0.21499750018119812,2
1763183128.050723,-2.1933815479278564,-0.19539298117160797,0.34239405393600464,2
1763183128.1021705,-2.5584514141082764,0.5504107475280762,0.48568782210350037,2
1763183128.1536505,-1.4388049840927124,1.2132344245910645,0.4459652304649353,2
1763183128.20501,-0.646956205368042,0.10974223911762238,0.00170587794855237,2
1763183128.2593083,0.4987112581729889,0.05025806277990341,-0.1501608043909073,2
1763183128.3106396,0.3491221070289612,0.17311111092567444,-0.20680253207683563,2
1763183128.3619735,0.022062579169869423,0.2852812707424164,-0.13762731850147247,2
1763183128.4163656,-0.6417726874351501,0.6400012373924255,0.156697079539299,2
1763183128.4707909,-5.061118125915527,1.4271347522735596,0.7888467311859131,2
1763183128.525177,-1.7878307104110718,-0.8288521766662598,1.077627420425415,2
1763183128.579534,-0.5057662129402161,-0.007719228509813547,-0.0038564573042094707,2
1763183128.633871,0.20607902109622955,-0.06151260435581207,-0.3637121319770813,2
1763183128.6882951,0.35809260606765747,0.16000030934810638,-0.33888617157936096,2
1763183128.7395978,-0.14884188771247864,-0.1616213470697403,-0.20607943832874298,2
1763183128.7909331,-1.7996786832809448,-0.6387661695480347,-0.0021692572627216578,2
1763183128.845233,-4.151281833648682,1.066344976425171,0.6514016389846802,2
1763183128.89964,-1.6636723279953003,1.0493494272232056,0.5375952124595642,2
1763183128.9509342,-0.7918487787246704,0.22239799797534943,0.0031680590473115444,2
1763183129.0023725,0.18425890803337097,0.05584229528903961,-0.1181040033698082,2
1763183129.056768,0.36851781606674194,0.12940844893455505,-0.24343886971473694,2
1763183129.1103196,0.006061147898435593,0.1403340995311737,-0.18077144026756287,2
1763183129.1616406,-0.6321461200714111,0.6946295499801636,0.03826040402054787,2
1763183129.214477,-5.258586883544922,1.8279852867126465,1.2908622026443481,2
1763183129.2688432,-1.4002987146377563,-0.6486564874649048,0.6957545280456543,2
1763183129.3207066,-0.529462456703186,0.0497724786400795,-0.0335029736161232,2
1763183129.372079,0.03345753625035286,-0.039078593254089355,-0.2728443443775177,2
1763183129.4259276,0.6371479034423828,-0.14883637428283691,-0.3572043776512146,2
1763183129.4803889,-0.21400651335716248,-0.1756124645471573,-0.21885396540164948,2
1763183129.5317292,-1.2139376401901245,-0.6532397270202637,-0.0973755493760109,2
1763183129.5831335,-4.550168037414551,0.6402440071105957,0.7822668552398682,2
1763183129.6369739,-1.3721593618392944,1.0466787815093994,1.0583754777908325,2
1763183129.6913433,-0.71360182762146,0.06968147307634354,-0.049651890993118286,2
1763183129.7456982,0.015516539104282856,0.06458282470703125,-0.14413508772850037,2
1763183129.800125,0.35785016417503357,0.21827052533626556,-0.21716676652431488,2
1763183129.851475,0.08970499038696289,0.1291656494140625,-0.18703818321228027,2
1763183129.9028263,-0.17624065279960632,0.20151783525943756,-0.15883783996105194,2
1763183129.9571974,-4.370718955993652,1.1015499830245972,1.53017258644104,2
1763183130.0128472,-2.0183751583099365,0.2029745876789093,1.4928869009017944,2
1763183130.0642765,-0.9165008068084717,0.4969964027404785,0.1467055082321167,2
1763183130.115697,0.10255462676286697,-0.4083954393863678,-0.41071271896362305,2
1763183130.1670423,0.3299688994884491,-0.009649035520851612,-0.3935996890068054,2
1763183130.2184398,0.019880564883351326,-0.1968403309583664,-0.2152385264635086,2
1763183130.2697816,-0.3322407901287079,-0.20769549906253815,-0.12316560745239258,2
1763183130.3211744,-3.733389377593994,0.10003054141998291,0.48471301794052124,2
1763183130.375524,-1.6547861099243164,0.3785136044025421,1.7365838289260864,2
1763183130.429969,-1.3447606563568115,0.021122954785823822,-0.12654000520706177,2
1763183130.4813519,-0.16932925581932068,0.0313202403485775,-0.16221225261688232,2
1763183130.5327585,0.271781861782074,0.1828228086233139,-0.20680253207683563,2
1763183130.5871074,0.30160272121429443,0.050743646919727325,-0.16775590181350708,2
1763183130.641514,-0.07158233970403671,0.3612753450870514,-0.15498138964176178,2
1763183130.692879,-1.5269252061843872,1.180214762687683,0.04605870321393013,2
1763183130.744297,-3.9323387145996094,1.1093193292617798,0.9431067705154419,2
1763183130.7956157,-1.4491721391677856,-0.3196243345737457,0.9618715047836304,2
1763183130.8472476,-0.5371143817901611,0.29669255018234253,0.13695763051509857,2
1763183130.901628,0.1621963083744049,-0.058859117329120636,-0.18872538208961487,2
1763183130.9560025,0.276145875453949,-0.08877112716436386,-0.2728443443775177,2
1763183131.010776,-0.20067737996578217,-0.24146711826324463,-0.2231924682855606,2
1763183131.0637727,-1.2275136709213257,-0.3111814260482788,0.07237796485424042,2
1763183131.115093,-3.9120984077453613,0.9986058473587036,1.286475658416748,2
1763183131.1664648,-1.8863180875778198,0.5057368874549866,0.28683120012283325,2
1763183131.2207744,-0.6309118866920471,0.006798191927373409,-0.025790059939026833,2
1763183131.2626297,-0.03431015461683273,0.17141155898571014,-0.15739166736602783,2
1763183131.3042228,0.27638834714889526,0.17699578404426575,-0.1115962341427803,2
1763183131.3457851,0.1556502729654312,0.14081968367099762,-0.14389407634735107,2
1763183131.3873847,-0.06837347894906998,0.2454632967710495,-0.12702205777168274,2
1763183131.4289408,-1.5454380512237549,0.5916854739189148,-0.014461715705692768,2
1763183131.470553,-4.483522891998291,1.1287426948547363,1.465592861175537,2
1763183131.5121808,-1.827571153640747,-0.20576569437980652,1.4417105913162231,2
1763183131.5537248,-1.3657416105270386,0.23065294325351715,0.23321788012981415,2
1763183131.5954235,-0.3342154622077942,-0.08684132248163223,-0.0043385145254433155,2
1763183131.6369948,0.05236831679940224,-0.2684844136238098,-0.06748800724744797,2
1763183131.6785972,0.1612265408039093,-0.07598615437746048,-0.21764881908893585,2
1763183131.7201784,0.06982442736625671,-0.2682431936264038,-0.33744004368782043,2
1763183131.7617476,-0.4307282269001007,-0.44723281264305115,-0.27019304037094116,2
1763183131.8033993,-2.438983201980591,-0.251598596572876,0.17107519507408142,2
1763183131.8449354,-3.5860283374786377,0.8264659643173218,0.7340149283409119,2
1763183131.886549,-1.7197039127349854,-0.01905684731900692,2.150380849838257,2
1763183131.92817,-1.1090326309204102,0.24182139337062836,0.08358801901340485,2
1763183131.969743,-0.34828510880470276,-0.03787246346473694,-0.034708116203546524,2
1763183132.01152,0.27299410104751587,0.16752687096595764,-0.14485818147659302,2
1763183132.0530968,0.44197890162467957,0.057056255638599396,-0.18920744955539703,2
1763183132.0947347,0.28511640429496765,0.22264079749584198,-0.21572057902812958,2
1763183132.1362953,-0.20610776543617249,0.28431010246276855,-0.1593198925256729,2
1763183132.1780105,-3.0607621669769287,1.146466612815857,0.4230577349662781,2
1763183132.219711,-3.066192388534546,1.0311400890350342,0.7137880325317383,2
1763183132.261313,-1.5017480850219727,-1.3843954801559448,2.1613473892211914,2
1763183132.3030677,-0.8508424758911133,0.2690141797065735,0.44986438751220703,2
1763183132.344641,-0.28065213561058044,0.0424887016415596,0.031436894088983536,2
1763183132.3862493,0.10255462676286697,-0.055240727961063385,-0.22560274600982666,2
1763183132.4278255,0.28366172313690186,-0.1415995955467224,-0.3892611563205719,2
1763183132.469377,-0.016044316813349724,-0.16379238665103912,-0.23259258270263672,2
1763183132.5109653,-0.6294309496879578,-0.32806721329689026,-0.08074457943439484,2
1763183132.5525393,-3.706484079360962,0.21292908489704132,0.5039650797843933,2
1763183132.594297,-2.61596417427063,0.6739921569824219,0.5122507810592651,2
1763183132.635884,-1.4109126329421997,0.7606691122055054,1.3612905740737915,2
1763183132.67741,-0.9500704407691956,0.19544802606105804,0.063848577439785,2
1763183132.7190394,-0.27102553844451904,-0.04993376135826111,0.0009747873991727829,2
1763183132.7605963,0.2623264789581299,0.028892317786812782,-0.15690961480140686,2
1763183132.8022313,0.5076817274093628,0.09590306133031845,-0.29405486583709717,2
1763183132.8439705,0.010667620226740837,0.3867685794830322,-0.1930638998746872,2
1763183132.8855295,-0.624494194984436,0.5339009165763855,-0.056400686502456665,2
1763183132.9271655,-4.784909248352051,1.301611065864563,0.726460337638855,2
1763183132.968736,-2.1647486686706543,0.423915833234787,0.556847333908081,2
1763183133.0104587,-1.8270775079727173,-0.22096291184425354,1.0659300088882446,2
1763183133.052044,-0.7417411208152771,0.2556605637073517,0.17668022215366364,2
1763183133.093595,-0.36383575201034546,0.09493190050125122,-0.0894216001033783,2
1763183133.1352398,0.5433213114738464,0.04394545406103134,-0.22753098607063293,2
1763183133.177433,0.2603869140148163,-0.1553494781255722,-0.3063473105430603,2
1763183133.2194548,-0.20635460317134857,-0.2892298400402069,-0.17787909507751465,2
1763183133.2613456,-0.7651905417442322,-0.3951280415058136,-0.08194971829652786,2
1763183133.3043056,-3.9891109466552734,0.0849774032831192,0.6428722739219666,2
1763183133.3460603,-2.7835655212402344,0.7215795516967773,0.39454519748687744,2
1763183133.387636,-1.5496342182159424,0.47223156690597534,1.3927274942398071,2
1763183133.429257,-0.7612411379814148,0.1621854454278946,-0.007471885997802019,2
1763183133.4708521,-0.20018370449543,0.09298955649137497,-0.13208366930484772,2
1763183133.5124145,0.39421704411506653,0.059241387993097305,-0.2533210515975952,2
1763183133.5540798,0.30329984426498413,0.26197317242622375,-0.25886470079421997,2
1763183133.5956483,-0.017525332048535347,0.2794542610645294,-0.16052503883838654,2
1763183133.6372864,-0.619804322719574,0.3683163523674011,-0.0286824032664299,2
1763183133.678866,-4.970036029815674,1.7031898498535156,0.9077707529067993,2
1763183133.7204156,-1.355621337890625,0.41177621483802795,2.0207343101501465,2
1763183133.7620687,-1.509153127670288,0.21390026807785034,0.3587217628955841,2
1763183133.8036299,-0.5948739051818848,-0.004100840073078871,0.1930079162120819,2
1763183133.8452506,-0.015303810127079487,-0.009407809935510159,-0.1323246955871582,2
1763183133.8871038,0.477133572101593,-0.10300345718860626,-0.29550105333328247,2
1763183133.9286988,0.04291292652487755,-0.18550272285938263,-0.21933601796627045,2
1763183133.9703457,-0.3440888822078705,-0.4168383479118347,-0.17980733513832092,2
1763183134.0122392,-1.2282541990280151,-0.21975678205490112,0.07676450163125992,2
1763183134.0538542,-4.005649089813232,0.4154180884361267,0.5741497278213501,2
1763183134.0954278,-1.6972419023513794,0.03326258063316345,2.0787341594696045,2
1763183134.1372201,-1.3477226495742798,0.15902912616729736,0.18277263641357422,2
1763183134.17887,-0.4159180819988251,0.156601220369339,0.010722661390900612,2
1763183134.2204552,0.1614689826965332,0.21948447823524475,-0.15883783996105194,2
1763183134.2620544,0.37021490931510925,0.037875641137361526,-0.29405486583709717,2
1763183134.3036199,0.13504236936569214,0.25760290026664734,-0.23741315305233002,2
1763183134.3452537,-0.18956977128982544,0.29207944869995117,-0.20511533319950104,2
1763183134.3868854,-2.2437360286712646,0.6040679216384888,0.418671190738678,2
1763183134.4284508,-3.3823888301849365,1.136026382446289,1.198744773864746,2
1763183134.4700446,-1.5081658363342285,-1.768668293952942,2.4888758659362793,2
1763183134.511926,-1.0448552370071411,0.598483681678772,0.5856034755706787,2
1763183134.5537858,-0.2966964542865753,-0.1835729032754898,0.20007511973381042,2
1763183134.5953746,0.19128982722759247,-0.14690658450126648,-0.30707040429115295,2
1763183134.6369405,0.36585086584091187,0.02476484328508377,-0.34539395570755005,2
1763183134.678574,0.09115966409444809,-0.010613939724862576,-0.3347887098789215,2
1763183134.72016,-0.041221555322408676,-0.19346316158771515,-0.22680789232254028,2
1763183134.7618124,-2.2197930812835693,-0.5253899693489075,-0.1848689168691635,2
1763183134.803418,-4.1542439460754395,0.8356920480728149,1.281358003616333,2
1763183134.844968,-1.9815964698791504,0.08934766799211502,1.1780304908752441,2
1763183134.8865929,-0.9202032685279846,0.6327174305915833,0.2137221246957779,2
1763183134.928162,-0.15674063563346863,-0.024846268817782402,-0.15570446848869324,2
1763183134.9699128,0.29311710596084595,-0.07912209630012512,-0.19499212503433228,2
1763183135.0117233,0.23517253994941711,0.10318684577941895,-0.2183719128370285,2
1763183135.0533051,0.09649347513914108,0.3064042329788208,-0.23572595417499542,2
1763183135.094958,-0.0037025348283350468,0.31951501965522766,-0.13449394702911377,2
1763183135.136581,-1.1519819498062134,0.7681956887245178,0.22298261523246765,2
1763183135.178345,-4.758250713348389,1.1221872568130493,1.5196934938430786,2
1763183135.220185,-1.356361985206604,-0.3888561427593231,0.9509051442146301,2
1763183135.2617671,-1.0920008420944214,-0.00989026203751564,0.6102169156074524,2
1763183135.303405,-0.42455732822418213,0.041517529636621475,0.0021932716481387615,2
1763183135.3450012,0.3236652910709381,-0.1413583755493164,-0.23090538382530212,2
1763183135.3875897,0.3459703028202057,-0.00844290666282177,-0.36274802684783936,2
1763183135.4291704,0.07637046277523041,-0.054034601897001266,-0.2660955488681793,2
1763183135.470725,-0.2539938688278198,-0.5483064651489258,-0.2646493911743164,2
1763183135.5124896,-2.4572489261627197,-0.13894611597061157,0.4869063198566437,2
1763183135.5540686,-4.9016618728637695,0.3831266760826111,0.8734095096588135,2
1763183135.5957139,-1.6651532649993896,0.5831877589225769,3.1626977920532227,2
1763183135.6373281,-0.88786780834198,0.12285304069519043,-0.10388331860303879,2
1763183135.678887,-0.2177090346813202,-0.007236776873469353,-0.16655075550079346,2
1763183135.7207448,0.4958018958568573,-0.057411763817071915,-0.28971636295318604,2
